Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Method,"com.google.gson.metrics.PerformanceTest.disabled_testByteArraySerialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,,,,0,,,,10,,,2,6,3,,,,2,3,0,8,11,4,,,7,,,3,3,3,1,0,,,,,0,,2,0,,,0.30,3,3,3,1
Public Method,"com.google.gson.metrics.PerformanceTest.disabled_testDeserializeClasses()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,,,,0,,,,11,,,6,8,0,,,,4,2,0,9,11,7,,,4,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"com.google.gson.metrics.PerformanceTest.disabled_testDeserializeExposedClasses()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,,,,0,,,,11,,,6,8,0,,,,4,2,0,9,11,7,,,4,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"com.google.gson.metrics.PerformanceTest.disabled_testLargeCollectionDeserialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22,,,,0,,,,19,,,7,15,3,,,,6,3,0,14,17,8,,,9,,,3,3,3,1,1,,,,,0,,2,0,,,0.16,3,3,3,1
Anonymous Class,"com.google.gson.metrics.PerformanceTest.disabled_testLargeCollectionDeserialization.(Anon_1)",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,20,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,2,0,,0,0,0.00,0,0,0,0
Public Method,"com.google.gson.metrics.PerformanceTest.disabled_testLargeCollectionSerialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,0,,,,8,,,3,5,3,,,,3,2,0,6,8,4,,,4,,,2,2,2,1,0,,,,,0,,1,0,,,0.38,2,2,2,1
Public Method,"com.google.gson.metrics.PerformanceTest.disabled_testLargeGsonMapRoundTrip()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,,,,1,,,,10,,,5,7,0,,,,5,2,0,8,10,6,,,4,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Anonymous Class,"com.google.gson.metrics.PerformanceTest.disabled_testLargeGsonMapRoundTrip.(Anon_3)",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,20,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,2,0,,0,0,0.00,0,0,0,0
Public Method,"com.google.gson.metrics.PerformanceTest.disabled_testSerializeClasses()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,14,,,,0,,,,14,,,6,10,0,,,,6,4,1,12,15,8,,,7,,,3,3,3,1,0,,,,,0,,1,0,,,0.00,3,3,3,1
Public Method,"com.google.gson.metrics.PerformanceTest.disabled_testSerializeExposedClasses()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,,,,0,,,,15,,,7,11,0,,,,6,4,1,13,16,9,,,7,,,3,3,3,1,0,,,,,0,,1,0,,,0.00,3,3,3,1
Public Method,"com.google.gson.metrics.PerformanceTest.disabled_testStringDeserialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,,,,1,,,,15,,,4,11,0,,,,5,3,0,8,11,4,,,7,,,3,3,3,3,3,,,,,2,,2,1,,,0.00,3,3,3,3
Private Method,"com.google.gson.metrics.PerformanceTest.parseLongJson(String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,,,,0,,,,5,,,2,3,0,,,,3,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Protected Method,"com.google.gson.metrics.PerformanceTest.setUp()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,1,2,0,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.metrics.PerformanceTest.testDummy()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,0,,,,2,,,1,0,1,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.50,1,1,1,1
Package,"com.google.gson.reflect",1,1,2,1,11,0,7,3,,,,,8,10,0,,3,,16,9,,,,26,,2,5,1,18,,431,,,,51,,,,241,,,95,134,140,,,,,,,127,180,89,,,91,,,,,,,,10,10,10,7,,,3,,,,0.58,49,49,53,40
Public Generic Class,"com.google.gson.reflect.TypeToken",2,2,2,1,12,0,7,3,1,2,2,140,,10,0,,,,10,3,,,,20,20,2,5,1,12,,293,,,,32,,,,167,,,49,93,94,,,,,,,68,114,44,,,70,,,,,,,,10,10,10,7,,1,3,,78,51,0.56,43,43,47,34
TypeVariable,"com.google.gson.reflect.TypeToken.T",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,0,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,0.00,0,0,0,0
Protected Constructor,"com.google.gson.reflect.TypeToken.TypeToken()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,,,,0,,,,5,,,1,3,8,,,,8,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,1.60,1,1,1,1
Constructor,"com.google.gson.reflect.TypeToken.TypeToken(Type)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,,,,0,,,,5,,,1,3,3,,,,8,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.60,1,1,1,1
Private Static Method,"com.google.gson.reflect.TypeToken.buildUnexpectedTypeError(Type,Class<?>...)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,,,,2,,,,11,,,4,6,1,,,,5,2,0,4,7,3,,,4,,,2,2,2,1,0,,,,,0,,1,0,,,0.09,2,2,2,1
Public Method,"com.google.gson.reflect.TypeToken.equals(Object)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,0,,,,4,,,1,2,0,,,,2,1,0,1,2,1,,,1,,,1,1,2,1,0,,,,,0,,0,0,,,0.00,1,1,2,1
Public Static Generic Method,"com.google.gson.reflect.TypeToken.get(Class<T>)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,,,0,,,,3,,,1,1,3,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.00,1,1,1,1
Public Static Method,"com.google.gson.reflect.TypeToken.get(Type)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,6,,,,0,,,,3,,,1,1,3,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.00,1,1,1,1
TypeVariable,"com.google.gson.reflect.TypeToken.get.T",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,0,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,0.00,0,0,0,0
Public Static Method,"com.google.gson.reflect.TypeToken.getArray(Type)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,,,,0,,,,3,,,1,1,3,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.00,1,1,1,1
Public Static Method,"com.google.gson.reflect.TypeToken.getParameterized(Type,Type...)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,,,0,,,,3,,,1,1,4,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.33,1,1,1,1
Public Method,"com.google.gson.reflect.TypeToken.getRawType()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,6,,,,0,,,,3,,,1,1,3,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.00,1,1,1,1
Static Method,"com.google.gson.reflect.TypeToken.getSuperclassTypeParameter(Class<?>)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,,,,0,,,,8,,,3,5,4,,,,4,2,0,4,6,3,,,3,,,2,2,2,1,0,,,,,0,,1,0,,,0.50,2,2,2,1
Public Method,"com.google.gson.reflect.TypeToken.getType()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,6,,,,0,,,,3,,,1,1,3,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.00,1,1,1,1
Public Method,"com.google.gson.reflect.TypeToken.hashCode()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.reflect.TypeToken.isAssignableFrom(Class<?>)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,,,,0,,,,3,,,1,1,6,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2.00,1,1,1,1
Public Method,"com.google.gson.reflect.TypeToken.isAssignableFrom(Type)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,28,,,,2,,,,20,,,1,15,6,,,,7,6,1,6,12,1,,,11,,,6,6,7,6,5,,,,,5,,1,5,,,0.30,6,6,7,6
Private Static Method,"com.google.gson.reflect.TypeToken.isAssignableFrom(Type,GenericArrayType)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,24,,,,0,,,,18,,,4,13,6,,,,5,5,1,8,13,4,,,9,,,5,5,5,1,2,,,,,0,,3,0,,,0.33,5,5,5,1
Private Static Method,"com.google.gson.reflect.TypeToken.isAssignableFrom(Type,ParameterizedType,Map<String,Type>)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,52,,,,7,,,,37,,,10,25,8,,,,11,32,2,18,29,11,,,18,,,10,10,10,7,7,,,,,7,,3,7,,,0.22,10,10,10,7
Public Method,"com.google.gson.reflect.TypeToken.isAssignableFrom(TypeToken<?>)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,,,,0,,,,3,,,1,1,6,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2.00,1,1,1,1
Private Static Method,"com.google.gson.reflect.TypeToken.matches(Type,Type,Map<String,Type>)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,,,,1,,,,5,,,1,3,4,,,,4,1,0,1,2,1,,,1,,,1,1,3,1,0,,,,,0,,0,0,,,0.80,1,1,3,1
Public Method,"com.google.gson.reflect.TypeToken.toString()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Static Method,"com.google.gson.reflect.TypeToken.typeEquals(ParameterizedType,ParameterizedType,Map<String,Type>)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,18,,,,0,,,,14,,,4,8,4,,,,5,4,1,7,11,4,,,7,,,4,4,4,4,5,,,,,5,,3,5,,,0.29,4,4,4,4
Public Class,"com.google.gson.reflect.TypeTokenTest",1,1,1,1,10,1,7,1,1,1,1,0,,0,0,,,,6,6,,,,6,6,0,0,0,6,,78,,,,13,,,,55,,,27,41,11,,,,,,,41,48,27,,,21,,,,,,,,1,1,1,1,,2,0,,94,94,0.20,6,6,6,6
Public Method,"com.google.gson.reflect.TypeTokenTest.testArrayFactory()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,1,,,,7,,,4,5,0,,,,3,1,0,5,6,4,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Anonymous Class,"com.google.gson.reflect.TypeTokenTest.testArrayFactory.(Anon_1)",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,20,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,2,0,,0,0,0.00,0,0,0,0
Anonymous Class,"com.google.gson.reflect.TypeTokenTest.testArrayFactory.(Anon_2)",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,20,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,2,0,,0,0,0.00,0,0,0,0
Anonymous Class,"com.google.gson.reflect.TypeTokenTest.testArrayFactory.(Anon_3)",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,20,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,2,0,,0,0,0.00,0,0,0,0
Public Method,"com.google.gson.reflect.TypeTokenTest.testIsAssignableFromRawTypes()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,0,,,,6,,,1,4,0,,,,4,1,0,4,5,1,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.reflect.TypeTokenTest.testIsAssignableFromWithBasicWildcards()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,,,,1,,,,8,,,3,6,4,,,,8,1,0,6,7,3,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.50,1,1,1,1
Public Method,"com.google.gson.reflect.TypeTokenTest.testIsAssignableFromWithNestedWildcards()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,,,,1,,,,8,,,3,6,2,,,,7,1,0,6,7,3,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.25,1,1,1,1
Public Method,"com.google.gson.reflect.TypeTokenTest.testIsAssignableFromWithTypeParameters()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,,,,1,,,,8,,,3,6,2,,,,7,1,0,6,7,3,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.25,1,1,1,1
Public Method,"com.google.gson.reflect.TypeTokenTest.testParameterizedFactory()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,,,,2,,,,10,,,6,8,0,,,,3,1,0,8,9,6,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Anonymous Class,"com.google.gson.reflect.TypeTokenTest.testParameterizedFactory.(Anon_4)",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,20,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,2,0,,0,0,0.00,0,0,0,0
Anonymous Class,"com.google.gson.reflect.TypeTokenTest.testParameterizedFactory.(Anon_5)",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,20,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,2,0,,0,0,0.00,0,0,0,0
Anonymous Class,"com.google.gson.reflect.TypeTokenTest.testParameterizedFactory.(Anon_6)",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,20,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,2,0,,0,0,0.00,0,0,0,0
Package,"com.google.gson.regression",1,1,1,1,4,0,4,0,,,,,3,0,1,,1,,4,2,,,,4,,1,0,0,3,,61,,,,8,,,,36,,,20,12,18,,,,,,,19,27,19,,,8,,,,,,,,2,2,3,1,,,1,,,,0.50,5,5,6,4
Public Class,"com.google.gson.regression.JsonAdapterNullSafeTest",1,1,1,1,4,0,4,0,1,4,4,0,,0,0,,,,2,1,,,,2,2,0,0,0,2,,36,,,,5,,,,29,,,13,12,3,,,,,,,12,20,12,,,8,,,,,,,,1,1,1,1,,2,0,,0,0,0.10,2,2,2,2
Private Static Class,"com.google.gson.regression.JsonAdapterNullSafeTest.Device",1,1,1,1,3,0,3,0,1,0,0,0,,0,0,,,,1,1,,,,1,1,1,0,0,0,,21,,,,2,,,,17,,,6,7,3,,,,,,,7,12,6,,,6,,,,,,,,1,1,1,1,,1,0,,0,0,0.18,1,1,1,1
Constructor,"com.google.gson.regression.JsonAdapterNullSafeTest.Device.Device(String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Static Class,"com.google.gson.regression.JsonAdapterNullSafeTest.Device.JsonAdapterFactory",2,2,3,1,8,0,8,1,2,4,4,0,,0,1,,,,1,0,,,,1,1,0,0,0,1,,14,,,,1,,,,11,,,3,6,3,,,,,,,5,8,3,,,5,,,,,,,,2,2,3,1,,1,1,,0,0,0.27,2,2,3,1
Public Generic Method,"com.google.gson.regression.JsonAdapterNullSafeTest.Device.JsonAdapterFactory.create(Gson,TypeToken<T>)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,,,,0,,,,8,,,1,5,1,,,,5,2,0,4,6,1,,,5,,,2,2,3,1,1,,,,,0,,1,0,,,0.13,2,2,3,1
TypeVariable,"com.google.gson.regression.JsonAdapterNullSafeTest.Device.JsonAdapterFactory.create.T",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,0,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,0.00,0,0,0,0
Public Method,"com.google.gson.regression.JsonAdapterNullSafeTest.testNullSafeBugDeserialize()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,0,,,,4,,,2,2,0,,,,2,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.regression.JsonAdapterNullSafeTest.testNullSafeBugSerialize()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,2,2,0,,,,2,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Package,"com.google.gson.stream",2,2,2,1,15,0,13,1,,,,,12,1,38,,8,,260,37,,,,261,,3,31,0,227,,5162,,,,440,,,,3779,,,774,2853,985,,,,,,,2233,2834,750,,,2084,,,,,,,,37,24,41,30,,,4,,,,0.26,710,610,770,389
Public Class,"com.google.gson.stream.JsonReader",8,5,9,4,33,1,26,6,2,4,4,1,,0,27,,,,38,15,,,,38,38,2,16,0,20,,1585,,,,107,,,,1063,,,167,839,435,,,,,,,535,744,170,,,574,,,,,,,,37,24,41,30,,1,4,,75,32,0.41,310,214,362,155
Anonymous Class,"com.google.gson.stream.JsonReader.(Anon_1)",6,6,6,1,20,0,20,0,1,2,2,0,,0,0,,,,1,0,,,,1,2,0,0,0,1,,21,,,,0,,,,21,,,1,17,0,,,,,,,8,14,2,,,12,,,,,,,,6,6,6,1,,2,1,,0,0,0.00,6,6,6,1
Public Method,"com.google.gson.stream.JsonReader.(Anon_1).promoteNameToValue(JsonReader)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,20,,,,0,,,,20,,,1,16,0,,,,5,9,1,8,14,2,,,12,,,6,6,6,1,4,,,,,0,,1,0,,,0.00,6,6,6,1
Public Constructor,"com.google.gson.stream.JsonReader.JsonReader(Reader)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,9,,,,0,,,,6,,,1,3,3,,,,2,2,0,2,4,1,,,3,,,2,2,2,1,0,,,,,0,,1,0,,,0.50,2,2,2,1
Public Method,"com.google.gson.stream.JsonReader.beginArray()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,17,,,,0,,,,13,,,2,9,4,,,,6,4,1,6,9,2,,,7,,,3,3,3,1,1,,,,,0,,1,0,,,0.31,3,3,3,1
Public Method,"com.google.gson.stream.JsonReader.beginObject()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,16,,,,0,,,,12,,,2,8,4,,,,5,4,1,5,8,2,,,6,,,3,3,3,1,1,,,,,0,,1,0,,,0.33,3,3,3,1
Private Method,"com.google.gson.stream.JsonReader.checkLenient()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,,,,0,,,,5,,,1,2,0,,,,1,2,0,1,3,1,,,2,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"com.google.gson.stream.JsonReader.close()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9,,,,0,,,,6,,,1,4,3,,,,4,1,0,4,5,1,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.50,1,1,1,1
Private Method,"com.google.gson.stream.JsonReader.consumeNonExecutePrefix()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,21,,,,3,,,,13,,,3,9,6,,,,3,3,0,7,10,3,,,7,,,3,3,8,3,2,,,,,2,,1,2,,,0.46,3,3,8,3
Method,"com.google.gson.stream.JsonReader.doPeek()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,135,,,,5,,,,125,,,9,106,9,,,,12,344,3,56,80,9,,,71,,,37,24,41,30,75,,,,,72,,3,72,,,0.07,37,24,41,30
Public Method,"com.google.gson.stream.JsonReader.endArray()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,17,,,,0,,,,13,,,2,9,4,,,,6,4,1,6,9,2,,,7,,,3,3,3,1,1,,,,,0,,1,0,,,0.31,3,3,3,1
Public Method,"com.google.gson.stream.JsonReader.endObject()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,18,,,,0,,,,14,,,2,10,5,,,,7,4,1,7,10,2,,,8,,,3,3,3,1,1,,,,,0,,1,0,,,0.36,3,3,3,1
Private Method,"com.google.gson.stream.JsonReader.fillBuffer(int)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,33,,,,3,,,,24,,,3,17,6,,,,6,10,1,13,18,3,,,15,,,5,5,8,3,4,,,,,4,,2,3,,,0.25,5,5,8,3
Public Method,"com.google.gson.stream.JsonReader.getPath()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,30,,,,2,,,,24,,,2,19,4,,,,3,6,1,10,14,3,,,11,,,11,4,11,1,3,,,,,0,,3,0,,,0.17,11,4,11,1
Public Method,"com.google.gson.stream.JsonReader.hasNext()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,10,,,,0,,,,7,,,2,4,3,,,,2,2,0,3,5,2,,,3,,,2,2,3,1,0,,,,,0,,1,0,,,0.43,2,2,3,1
Public Method,"com.google.gson.stream.JsonReader.isLenient()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,,0,,,,3,,,1,1,3,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.00,1,1,1,1
Private Method,"com.google.gson.stream.JsonReader.isLiteral(char)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,24,,,,0,,,,24,,,1,21,1,,,,2,3,0,3,5,1,,,4,,,17,2,17,3,1,,,,,1,,1,1,,,0.04,17,2,17,3
Method,"com.google.gson.stream.JsonReader.locationString()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,5,,,,0,,,,5,,,3,3,0,,,,2,1,0,3,4,3,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.stream.JsonReader.nextBoolean()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,23,,,,0,,,,16,,,2,12,7,,,,6,6,1,9,13,2,,,11,,,4,4,4,3,2,,,,,2,,1,2,,,0.44,4,4,4,3
Public Method,"com.google.gson.stream.JsonReader.nextDouble()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,43,,,,3,,,,31,,,3,25,10,,,,14,22,1,17,25,3,,,22,,,9,9,12,1,4,,,,,0,,1,0,,,0.32,9,9,12,1
Public Method,"com.google.gson.stream.JsonReader.nextInt()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,59,,,,3,,,,45,,,4,35,14,,,,12,24,1,25,34,4,,,30,,,10,10,12,5,7,,,,,6,,2,6,,,0.31,10,10,12,5
Public Method,"com.google.gson.stream.JsonReader.nextLong()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,54,,,,3,,,,40,,,5,32,13,,,,12,22,1,22,30,5,,,25,,,9,9,11,5,7,,,,,6,,2,6,,,0.33,9,9,11,5
Public Method,"com.google.gson.stream.JsonReader.nextName()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,26,,,,0,,,,19,,,3,14,7,,,,8,8,1,10,15,3,,,12,,,5,5,5,1,3,,,,,0,,1,0,,,0.37,5,5,5,1
Private Method,"com.google.gson.stream.JsonReader.nextNonWhitespace(boolean)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,94,,,,5,,,,68,,,7,56,23,,,,10,164,2,39,52,7,,,45,,,14,13,16,13,31,,,,,31,,4,30,,,0.34,14,13,16,13
Public Method,"com.google.gson.stream.JsonReader.nextNull()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,19,,,,0,,,,12,,,2,8,7,,,,5,4,1,5,8,2,,,6,,,3,3,3,1,1,,,,,0,,1,0,,,0.58,3,3,3,1
Private Method,"com.google.gson.stream.JsonReader.nextQuotedValue(char)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,60,,,,2,,,,46,,,11,37,12,,,,10,23,1,27,37,11,,,26,,,10,10,10,5,10,,,,,10,,4,9,,,0.26,10,10,10,5
Public Method,"com.google.gson.stream.JsonReader.nextString()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,35,,,,0,,,,27,,,3,22,8,,,,11,14,1,15,23,3,,,20,,,8,8,8,1,6,,,,,0,,1,0,,,0.30,8,8,8,1
Private Method,"com.google.gson.stream.JsonReader.nextUnquotedValue()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,57,,,,4,,,,48,,,4,39,6,,,,7,49,2,16,23,4,,,19,,,24,9,24,8,11,,,,,11,,3,11,,,0.13,24,9,24,8
